Url,rating,Surname,IsCity,IsProfile,IsPrivate,IsLinks,IsPhone,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,UserVideosCount,Verified,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id446429,true,Dryomov,1,0,0,0,0,237,32,199,874,6,90,0,0,0,0,1,1,0,0,0.271167,7.40625,27.3125
https://vk.com/id448629,true,Starchikov,0,0,0,0,0,261,253,247,306,6,261,0,0,0,0,1,1,0,0,0.8529412,1.0316206,1.2094862
https://vk.com/id450671,true,Voloshin,1,1,0,0,0,158,34,3318,2181,1,19,341,0,0,54,1,0,0,0,0.0724438,4.6470588,64.1470588
https://vk.com/id478550,true,Zenkov,1,0,0,1,0,3445,572,229,1596,5,879,0,0,0,0,1,0,0,0,2.1585213,6.0227273,2.7902098
https://vk.com/id489050,true,Bakumovich,1,0,0,0,0,382,28,87,179,3,257,0,0,0,1,1,1,0,0,2.1340782,13.6428571,6.3928571
https://vk.com/id502262,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id508125,true,Zadnepryansky,1,1,0,1,0,341,96,472,4111,1,0,4,0,0,1,1,1,0,1,0.0829482,3.5520833,42.8229167
https://vk.com/id551478,true,Gallyamov,1,0,0,1,0,599,452,181,494,3,1500,352,0,0,0,1,1,0,0,1.2125506,1.3252212,1.0929204
https://vk.com/id556303,true,Kotkov,1,0,0,0,0,122,116,12,99,2,10,0,0,0,0,1,0,0,0,1.2323232,1.0517241,0.8534483
https://vk.com/id597821,false,Ivanova,1,1,0,0,0,153,19,1129,1416,0,0,0,0,0,133,1,0,0,1,0.1080508,8.0526316,74.5263158
https://vk.com/id658404,false,Vasko,1,0,0,0,0,406,4,168,316,8,206,0,0,0,0,1,0,0,0,1.2848101,101.5,79.0
https://vk.com/id667717,true,Zhurkevich,1,0,0,1,0,1564,480,358,502,9,820,0,0,0,12,1,1,0,0,3.1155378,3.2583333,1.0458333
https://vk.com/id691749,true,Zaytsev,1,0,0,0,0,564,54,57,503,0,195,0,0,0,0,1,1,0,0,1.1212724,10.4444444,9.3148148
https://vk.com/id706504,false,Odintsov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id716567,true,Sinyuk,0,1,0,0,0,78,127,120,578,1,19,162,0,0,25,1,0,0,0,0.1349481,0.6141732,4.5511811
https://vk.com/id722555,true,Babekina,1,0,0,1,0,320,334,134,1201,0,46,0,0,0,0,1,0,0,0,0.2664446,0.9580838,3.5958084
https://vk.com/id726210,true,Atrokhin,1,0,0,0,0,951,1,296,64,0,3,0,0,0,0,1,0,0,0,14.859375,951.0,64.0
https://vk.com/id726389,true,Andreev,1,0,0,0,0,238,65,44,94,1,27,0,0,0,0,1,0,0,0,2.5319149,3.6615385,1.4461538
https://vk.com/id747867,true,Pischev,1,0,0,1,0,2561,1836,646,1995,0,583,0,0,0,0,1,1,0,0,1.2837093,1.3948802,1.0866013
https://vk.com/id755185,true,Ivanov,1,0,0,0,0,9986,1283,417,978,4,328,0,0,0,0,1,0,0,0,10.2106339,7.7833203,0.7622759
https://vk.com/id772489,true,Ivanov,0,0,0,0,0,320,2,1711,856,0,191,0,0,0,0,1,1,0,0,0.3738318,160.0,428.0
https://vk.com/id795987,true,Evsyukova,1,0,0,1,0,452,755,205,905,5,74,262,0,0,0,1,0,0,0,0.4994475,0.5986755,1.1986755
https://vk.com/id840639,true,Tsurikov,1,1,0,1,0,4499,6181,229,438,37,1380,1081,0,0,0,1,1,1,1,10.2716895,0.7278757,0.0708623
https://vk.com/id881845,true,Dobryshin,1,1,0,0,0,356,61,202,312,0,140,798,0,0,0,1,1,0,1,1.1410256,5.8360656,5.1147541
https://vk.com/id891558,true,Zemlyansky,0,0,0,0,0,98,14,340,854,1,171,0,0,0,0,1,0,0,0,0.1147541,7.0,61.0
https://vk.com/id907050,true,Dabosin,1,1,0,1,0,337,477,86,204,2,123,1026,0,0,0,1,0,0,1,1.6519608,0.706499,0.427673
https://vk.com/id925509,true,Sorokin,1,0,0,0,0,1767,4,437,651,0,100,0,0,0,0,1,0,0,0,2.7142857,441.75,162.75
https://vk.com/id933165,true,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8624688005235597,48.6537926973262,118.71968859411763
https://vk.com/id955844,true,Plotnikova,1,1,0,1,0,312,288,86,478,3,46,265,0,0,1,1,1,0,1,0.6527197,1.0833333,1.6597222
